dispatcher,reopt,original_load
420.01,384.61,384.61
577.60,542.2,542.2
759.88,675.07,675.07
1176.96,1170.27,1358.94
1009.95,1002.65,1339.39
863.07,863.072,1311.71
703.55,680.785,1330.35
733.92,647.943,1289.78
83.38,83.9115,1346.09
0.44,0,1347.13
168.58,243.38,1345.12
999.59,888.967,1389.63
852.35,879.614,1201.89
959.85,968.24,968.24
945.99,945.99,945.99
734.88,734.88,734.88
640.22,640.22,640.22
389.67,384.61,384.61
375.90,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
414.24,310.56,310.56
391.07,322.79,322.79
420.01,384.61,384.61
554.25,478.39,478.39
725.86,669.61,669.61
998.05,944.948,1356.2
348.89,463.551,1331.48
114.83,0,1296.58
3.73,5.82758,1324.59
1.90,0,1291.34
0.43,0,1354.48
37.48,0,1359.55
301.09,310.768,1362.39
598.51,674.012,1414.85
940.09,846.238,1238.71
974.17,1020.31,1020.31
996.33,996.33,996.33
780.26,780.26,780.26
760.21,760.21,760.21
384.61,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
414.24,310.56,310.56
391.07,322.79,322.79
420.01,384.61,384.61
725.62,616.88,616.88
819.89,750.66,750.66
1109.82,1041.54,1431.28
599.96,599.96,1399.28
281.22,281.221,1358.12
210.46,210.461,1366.31
190.12,190.122,1320.49
111.91,112.44,1389.03
189.92,259.964,1391.49
439.08,455.856,1392.19
650.57,542.04,1438.29
937.40,954.178,1260.58
1026.87,1038.56,1038.56
1009.95,1002.65,1029.72
827.26,827.26,827.26
800.96,800.96,800.96
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
627.30,627.3,627.3
597.30,597.301,608.58
559.27,559.271,937.94
230.17,230.167,907.51
0.00,0,868.1
0.00,0,873.54
0.00,0,876.23
0.00,0,877.65
0.00,0,539.2
0.00,0,536.8
7.37,0,582.82
6.64,0,513.19
232.74,350.19,350.19
289.65,346.28,346.28
342.09,346.28,346.28
313.45,321.84,321.84
289.00,115.452,297.39
264.55,272.94,272.94
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
264.55,272.94,272.94
289.00,297.39,297.39
342.09,346.28,346.28
325.47,329.66,329.66
242.05,200.989,309.13
134.82,134.819,272.46
18.22,26.612,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,272.46
112.17,112.172,309.13
350.19,350.19,350.19
346.28,346.28,346.28
346.28,346.28,346.28
321.83,321.83,321.83
297.39,297.39,297.39
272.94,272.94,272.94
260.72,260.72,260.72
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.48,384.61,384.61
568.91,569.02,569.02
696.93,697.04,697.04
1176.96,1170.27,1384.09
1009.95,1002.65,1366.42
567.08,554.437,1334.75
253.47,76.4497,1340.49
210.97,33.947,1293.81
2.88,10.1999,1347.17
596.60,709.856,1348.56
447.99,301.707,1348.13
760.54,787.801,1396.22
976.81,901.837,1226.22
939.08,1012.49,1012.49
974.08,974.08,974.08
762.68,762.68,762.68
733.33,733.33,733.33
389.67,384.61,384.61
322.79,322.79,322.79
320.68,310.56,310.56
414.24,310.56,310.56
414.24,310.56,310.56
414.24,310.56,310.56
391.07,322.79,322.79
420.01,384.61,384.61
513.94,466.48,466.48
623.54,598.39,598.39
1176.96,1170.27,1275.44
1009.95,1002.65,1310.82
1009.95,1002.65,1287.2
884.03,813.22,1318.46
952.76,770.683,1281.98
0.00,0,1337.96
0.10,3.21993,1340.19
109.17,109.701,1351.62
811.79,922.956,1396.24
891.37,776.553,1228.76
1027.35,1027.35,1027.35
1000.66,1000.66,1000.66
787.08,787.08,787.08
756.73,756.73,756.73
389.67,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
330.38,322.79,322.79
420.01,384.61,384.61
634.25,543.21,543.21
853.43,684.4,684.4
1107.56,963.413,1357.12
495.76,531.416,1331.78
277.89,216.627,1295.56
16.55,43.8127,1313.91
2.01,0,1282.9
1.69,0,1343.26
1.53,0,1346.04
110.74,180.538,1344.61
547.49,625.093,1391.83
995.94,849.66,1213.1
988.84,990.94,990.94
958.03,958.03,958.03
748.22,748.22,748.22
720.47,720.47,720.47
389.67,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
330.38,322.79,322.79
389.67,384.61,384.61
598.22,466.72,466.72
762.52,608.66,608.66
1068.37,1138.52,1286.56
549.88,549.881,1323.51
262.82,262.822,1312.36
239.66,239.663,1342.67
87.50,87.5015,1302.25
150.58,151.119,1355.86
27.35,97.5871,1366.05
417.77,426.156,1369.8
745.98,787.568,1409.98
1173.39,1050.53,1232.47
1020.13,1022.23,1022.23
978.49,978.49,978.49
756.34,756.34,756.34
714.62,714.62,714.62
387.14,384.61,384.61
325.32,322.79,322.79
310.56,310.56,310.56
333.32,310.56,310.56
378.84,310.56,310.56
378.84,310.56,310.56
434.06,322.79,322.79
463.00,384.61,384.61
520.15,467.04,467.04
678.64,608.63,608.63
1129.38,1103.3,1308.82
705.60,705.602,1325.09
1009.45,1002.65,1324.29
1009.95,1002.65,1346.87
1008.34,1002.65,1307.34
210.10,328.786,1383.45
862.32,811.881,1398.16
1177.58,1113.25,1408.37
1177.58,1170.27,1465.62
1177.58,1170.27,1277.87
1055.16,1043.35,1043.35
1009.95,1002.65,1019.75
815.80,815.8,815.8
789.48,789.48,789.48
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
469.18,469.18,469.18
470.21,470.21,470.21
772.46,772.459,816.32
687.82,687.815,855.95
672.69,672.69,841.66
0.00,0,849.08
170.88,298.819,860.87
490.64,511.611,884.85
238.16,66.0001,555.63
0.00,0,543.52
162.22,78.2753,576.11
480.68,503.75,503.75
354.17,360.46,360.46
344.18,346.28,346.28
344.18,346.28,346.28
315.55,321.84,321.84
291.10,297.39,297.39
272.94,272.94,272.94
258.62,260.72,260.72
258.62,260.72,260.72
258.62,260.72,260.72
258.62,260.72,260.72
272.94,272.94,272.94
291.10,297.39,297.39
344.18,346.28,346.28
331.53,339.92,339.92
0.00,0,309.13
0.00,0,272.46
0.00,0,282.59
0.00,0,352.2
0.00,0,383.5
0.00,0,374.2
0.00,0,395.97
0.00,0,380.48
0.00,0,447.95
340.92,340.92,340.92
360.46,360.46,360.46
346.28,346.28,346.28
346.28,346.28,346.28
321.83,321.83,321.83
297.39,297.39,297.39
272.94,272.94,272.94
260.72,260.72,260.72
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.61,384.61,384.61
606.42,606.42,606.42
748.56,748.56,748.56
1048.96,1048.96,1418.86
451.38,594.006,1390.61
200.66,57.0925,1354.85
43.96,46.0519,1372.96
0.58,0,1337.61
0.83,0,1403.74
3.38,0,1414.07
100.56,101.093,1413.19
649.88,673.963,1453.76
1120.95,1081.9,1263.84
1019.46,1044.58,1044.58
1009.95,1002.65,1016.29
810.22,810.22,810.22
784.01,784.01,784.01
387.14,384.61,384.61
340.49,322.79,322.79
378.84,310.56,310.56
378.84,310.56,310.56
378.84,310.56,310.56
378.84,310.56,310.56
348.08,322.79,322.79
463.00,384.61,384.61
612.63,549.41,549.41
691.14,686.08,686.08
1131.98,1094.05,1375.18
934.58,934.581,1379.46
257.19,257.185,1347.66
747.41,747.408,1373.58
507.17,507.167,1357.24
867.70,890.633,1460.83
1177.58,1170.27,1471.33
1173.39,1170.27,1443.36
1175.48,1170.27,1464.58
1177.58,1170.27,1256.82
1041.25,1041.25,1041.25
967.24,967.24,967.24
736.67,736.67,736.67
711.09,711.09,711.09
533.81,384.61,384.61
497.28,322.79,322.79
490.11,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.61,384.61,384.61
467.75,467.75,467.75
630.86,630.86,630.86
928.45,928.45,1297.72
384.82,316.137,1272.54
1.26,42.291,1263.08
1.90,0,1279.17
2.04,0,1249.4
1.10,0,1328.34
2.09,0,1339.16
172.84,355.314,1337.18
618.67,754.998,1381.17
1186.82,1201.5,1201.5
995.75,995.75,995.75
957.26,957.26,957.26
750.49,750.49,750.49
725.30,725.3,725.3
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.61,384.61,384.61
466.94,466.94,466.94
608.67,608.67,608.67
935.52,935.521,1286.62
565.54,565.543,1288.21
116.85,0,1285.02
0.00,0,1306.97
0.00,0,1268.55
2.03,0,1332.43
0.81,0,1339.16
250.52,340.705,1341.16
669.90,670.765,1391.97
1217.50,1217.06,1227.12
1038.89,1038.89,1038.89
1013.91,1013.91,1013.91
814.52,814.52,814.52
790.14,790.14,790.14
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.61,384.61,384.61
581.29,581.29,581.29
732.03,732.03,732.03
1049.12,1049.12,1386.02
703.00,702.999,1345.88
1192.25,1192.25,1292.92
225.28,131.569,1285.47
618.30,618.296,1227.55
1135.91,953.971,1269.79
791.03,791.031,1268.91
540.26,541.964,1272.15
1217.50,1217.06,1324.79
1162.16,1162.16,1162.16
974.62,974.62,974.62
950.19,950.19,950.19
750.57,750.57,750.57
725.93,725.93,725.93
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
523.64,523.64,523.64
536.23,536.23,536.23
777.38,777.385,807.67
679.43,679.43,822.71
154.06,154.062,804.88
101.14,101.144,827.57
201.95,201.948,839.19
147.14,147.141,841.82
0.00,0,506.11
42.98,0,505.37
366.30,374.693,553.48
482.36,484.46,484.46
366.53,370.72,370.72
337.89,346.28,346.28
337.89,346.28,346.28
313.45,321.84,321.84
291.10,297.39,297.39
268.75,272.94,272.94
252.33,260.72,260.72
252.33,260.72,260.72
252.33,260.72,260.72
252.33,163.71,260.72
268.75,272.94,272.94
291.10,297.39,297.39
336.17,346.66,346.66
347.89,352.08,352.08
68.94,68.9373,309.13
0.00,0,272.46
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,272.46
309.13,309.13,309.13
370.72,370.72,370.72
346.28,346.28,346.28
346.28,346.28,346.28
321.83,321.83,321.83
297.39,297.39,297.39
272.94,272.94,272.94
260.72,260.72,260.72
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.61,384.61,384.61
445.19,445.19,445.19
492.35,492.346,589.05
1155.97,1155.97,1362.33
1017.72,1017.72,1361.09
329.56,329.563,1336.91
272.18,272.181,1341.77
693.17,693.172,1296.16
630.93,630.928,1345.24
1114.39,1114.39,1339.96
1131.55,1133.1,1318.15
1217.50,1217.06,1351.5
1217.50,1217.06,1249.74
1000.50,1000.5,1000.5
970.43,970.43,970.43
762.95,762.95,762.95
730.20,730.2,730.2
389.67,384.61,384.61
332.91,322.79,322.79
313.09,310.56,310.56
313.09,310.56,310.56
313.09,310.56,310.56
313.09,310.56,310.56
332.91,322.79,322.79
389.67,384.61,384.61
534.17,521.53,521.53
461.88,659.71,659.71
1217.50,1217.06,1368.06
312.67,312.671,1343.62
58.31,58.3127,1310.03
75.93,75.9302,1325.35
263.39,263.39,1286.82
982.10,982.101,1336.96
666.26,666.305,1330.49
910.09,910.207,1321.25
1217.50,1217.06,1356.71
1217.50,1217.06,1237.53
970.82,970.82,970.82
944.38,944.38,944.38
752.00,752,752
740.58,735.52,735.52
389.67,384.61,384.61
332.91,322.79,322.79
313.09,310.56,310.56
328.26,310.56,310.56
343.43,310.56,310.56
343.43,310.56,310.56
393.60,322.79,322.79
425.33,384.61,384.61
506.38,458.47,458.47
642.22,601.91,601.91
1217.50,1217.06,1370.03
1217.50,1217.06,1372.02
1217.50,1217.06,1340.86
1212.44,1217.06,1345.63
1217.50,1217.06,1298.7
1217.50,1217.06,1350.41
1217.50,1217.06,1349.24
1217.50,1217.06,1347.09
1217.50,1217.06,1392.13
1217.50,1217.06,1282.42
1011.15,1011.15,1011.15
966.79,966.79,966.79
749.88,749.88,749.88
706.42,698.83,698.83
389.67,384.61,384.61
332.91,322.79,322.79
313.09,310.56,310.56
313.09,310.56,310.56
313.09,310.56,310.56
313.09,310.56,310.56
332.91,322.79,322.79
450.36,384.61,384.61
538.51,492.99,492.99
587.26,658.67,658.67
1165.15,1166.51,1368.48
1217.50,1217.06,1344.96
1093.51,1093.51,1314.28
1202.90,1202.9,1336.57
474.33,474.333,1294.33
472.62,472.623,1345.88
1085.17,1086.3,1341.95
1045.54,1045.49,1322.44
1217.50,1217.06,1350.26
1217.50,1217.06,1230.47
968.11,968.11,968.11
939.00,939,939
739.63,739.63,739.63
717.71,715.18,715.18
389.67,384.61,384.61
332.91,322.79,322.79
313.09,310.56,310.56
313.09,310.56,310.56
328.26,310.56,310.56
343.43,310.56,310.56
393.60,322.79,322.79
465.53,384.61,384.61
483.66,445.73,445.73
587.12,577.84,577.84
1217.50,1217.06,1324.58
1122.29,1122.29,1328.23
1103.24,1103.24,1295.81
841.04,841.04,1309.52
766.29,766.289,1273.2
544.55,544.552,1331.34
537.01,538.642,1332.74
795.49,795.607,1329.67
1217.50,1217.06,1374.84
1217.50,1217.06,1238.79
970.59,970.59,970.59
936.79,936.79,936.79
733.10,733.1,733.1
707.04,707.04,707.04
384.61,384.61,384.61
322.79,322.79,322.79
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
325.75,325.75,325.75
266.10,266.104,309.13
121.36,121.362,309.13
104.33,104.325,272.46
78.62,78.6189,223.57
42.79,42.789,332.9
1.94,0,366.85
9.34,0,386.15
150.94,153.034,368.79
90.75,91.2072,350.58
266.05,268.146,311.59
370.72,370.72,370.72
370.72,370.72,370.72
346.28,346.28,346.28
346.28,346.28,346.28
319.73,321.83,321.83
295.29,297.39,297.39
272.94,272.94,272.94
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
295.29,297.39,297.39
326.88,326.88,326.88
70.90,70.9027,310.26
0.00,0,309.13
0.00,0,272.46
0.00,0,233.04
0.00,0,349.85
0.00,0,354.74
0.00,0,348.82
115.63,115.627,331.8
67.97,67.9669,223.57
268.32,268.318,282.73
370.72,370.72,370.72
370.72,370.72,370.72
346.28,346.28,346.28
346.28,346.28,346.28
321.83,321.83,321.83
297.39,297.39,297.39
272.94,272.94,272.94
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
311.70,311.7,311.7
324.30,324.3,324.3
386.50,386.5,386.5
455.56,455.56,455.56
383.57,383.569,589.09
1164.44,1164.44,1286.62
417.29,417.292,1330.86
184.36,184.359,1319.74
218.87,218.873,1340.26
187.73,187.731,1299.51
143.98,143.983,1353.51
325.20,325.2,1352.18
790.07,791.437,1349.52
1217.50,1217.06,1403.82
1217.50,1217.06,1285.65
1013.65,1013.65,1013.65
959.54,959.54,959.54
712.59,712.59,712.59
642.81,640.28,640.28
389.67,384.61,384.61
332.91,322.79,322.79
313.09,310.56,310.56
313.09,310.56,310.56
313.09,310.56,310.56
313.09,310.56,310.56
332.91,322.79,322.79
389.67,384.61,384.61
468.31,455.67,455.67
321.20,321.197,577.89
651.98,651.983,1275.44
652.93,652.93,1319.83
615.21,615.206,1312.6
394.38,394.376,1341.78
347.68,347.684,1301.98
372.36,372.357,1354.85
736.33,735.962,1351.9
1022.04,1022.15,1348.19
1217.50,1217.06,1402.98
1217.50,1217.06,1282.82
1011.81,1011.81,1011.81
967.11,967.11,967.11
749.81,749.81,749.81
706.42,698.83,698.83
389.67,384.61,384.61
332.91,322.79,322.79
313.09,310.56,310.56
313.09,310.56,310.56
313.09,310.56,310.56
313.09,310.56,310.56
332.91,322.79,322.79
389.67,384.61,384.61
466.19,456.07,456.07
516.11,505.991,577.84
996.51,996.509,1281.19
993.24,993.239,1294.42
700.44,700.435,1296.74
670.75,670.751,1317.6
639.73,639.725,1285.53
464.04,464.034,1339.38
926.27,926.274,1340.45
903.77,904.277,1341.01
1217.50,1217.06,1400.26
1217.50,1217.06,1286.1
1035.32,1035.32,1035.32
1009.33,1009.33,1009.33
809.57,809.57,809.57
797.91,785.27,785.27
389.67,384.61,384.61
332.91,322.79,322.79
313.09,310.56,310.56
313.09,310.56,310.56
313.09,310.56,310.56
313.09,310.56,310.56
332.91,322.79,322.79
465.53,384.61,384.61
587.75,544.76,544.76
682.20,671.89,671.89
1217.50,1217.06,1382.27
1055.88,1055.88,1359.36
553.29,553.287,1326.29
487.68,487.682,1336.92
321.30,321.295,1290.42
603.50,604.786,1340.82
1055.68,1055.81,1343.83
1080.96,1081.07,1363.45
1217.50,1217.06,1428.25
1217.50,1217.06,1297.22
1037.42,1037.42,1037.42
994.89,994.89,994.89
788.32,788.32,788.32
756.89,756.89,756.89
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
389.67,384.61,384.61
468.63,455.99,455.99
529.71,522.125,651.62
717.06,717.055,1370.17
331.66,331.66,1355.09
130.05,130.046,1323.49
269.34,269.334,1335.79
135.76,135.757,1290.98
178.92,178.922,1340.41
454.43,454.433,1331.45
779.18,780.09,1314.78
1217.50,1217.06,1361.66
1217.50,1217.06,1237.52
979.12,979.12,979.12
947.65,947.65,947.65
744.91,744.91,744.91
717.00,717,717
384.61,384.61,384.61
322.79,322.79,322.79
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
455.61,455.61,455.61
218.85,218.85,428.34
333.77,333.774,799.33
0.00,0,814.07
0.00,0,778.15
0.00,0,792.39
0.00,0,807.28
0.30,0,809.32
3.36,0,462.73
5.05,54.3219,453.65
397.36,437.206,502.58
478.51,480.61,480.61
366.53,370.72,370.72
337.89,346.28,346.28
337.89,346.28,346.28
313.45,321.84,321.84
291.10,297.39,297.39
268.75,272.94,272.94
252.33,260.72,260.72
252.33,260.72,260.72
252.33,260.72,260.72
252.33,260.72,260.72
274.08,92.1421,274.08
296.80,298.9,298.9
325.33,337.91,337.91
60.40,66.6877,310.64
0.00,0,310.64
0.00,0,272.84
0.00,0,236.5
0.00,0,315.09
0.00,0,322.35
0.00,0,331.94
0.00,0,291.29
0.00,0,280.37
143.00,143.001,282.73
370.72,370.72,370.72
370.72,370.72,370.72
346.28,346.28,346.28
347.41,347.41,347.41
323.72,323.72,323.72
298.90,298.9,298.9
274.85,274.85,274.85
312.09,312.09,312.09
312.50,312.5,312.5
312.10,312.1,312.1
312.47,312.47,312.47
324.30,324.3,324.3
386.51,386.51,386.51
455.83,455.83,455.83
334.10,334.098,578.05
391.15,552.644,1275.52
104.24,236.377,1238.92
4.35,128.098,1250.32
176.82,176.824,1272.52
45.48,0,1233.7
95.27,0,1292.05
300.81,300.813,1293.54
619.65,619.647,1293.44
1171.93,1171.93,1340.06
1198.53,1198.53,1198.53
888.50,888.5,888.5
864.07,864.07,864.07
664.78,664.78,664.78
640.37,640.37,640.37
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
311.70,311.7,311.7
312.49,312.49,312.49
324.34,324.34,324.34
386.59,386.59,386.59
455.77,455.77,455.77
381.41,381.411,578.16
618.51,436.568,1275.59
168.40,73.6933,1238.82
0.44,0,1189.9
0.00,0,1189.89
0.19,0,1186.52
101.77,0,1262.08
190.62,322.26,1258.07
551.58,572.551,1212.09
995.66,1096.33,1249.01
1143.44,1143.44,1143.44
891.40,891.4,891.4
864.09,864.09,864.09
664.77,664.77,664.77
640.34,640.34,640.34
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.61,384.61,384.61
465.79,465.79,465.79
390.49,390.491,589.12
660.27,478.331,1275.58
551.91,551.909,1238.86
0.00,0,1189.95
2.02,0,1189.93
0.00,0,1140.16
0.21,0,1189.95
404.20,431.058,1207.21
513.38,639.22,1201.48
1136.03,1136.03,1254.87
1137.75,1137.75,1137.75
894.38,712.442,894.38
869.94,869.94,869.94
664.83,664.83,664.83
640.40,640.4,640.4
384.61,384.61,384.61
322.79,322.79,322.79
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
346.28,346.28,346.28
101.10,101.102,309.13
0.00,0,309.13
0.00,0,272.46
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
1.63,0,292.99
307.80,370.72,370.72
307.80,370.72,370.72
333.70,346.28,346.28
346.28,346.28,346.28
321.83,321.83,321.83
298.52,298.52,298.52
274.08,274.08,274.08
311.70,311.7,311.7
311.70,311.7,311.7
312.08,312.08,312.08
312.45,312.45,312.45
324.30,324.3,324.3
386.12,386.12,386.12
486.03,486.03,486.03
404.16,404.161,610.1
626.92,626.92,1323.27
304.01,304.013,1296.74
269.08,269.082,1291.05
244.33,107.439,1339.19
251.86,251.862,1297.64
291.00,290.998,1350.77
623.84,623.841,1351.52
738.44,739.404,1352
1217.50,1217.06,1418.33
1217.50,1217.06,1291.32
1024.70,1024.7,1024.7
964.41,964.41,964.41
752.54,752.54,752.54
720.01,720.01,720.01
384.61,384.61,384.61
322.79,322.79,322.79
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
465.81,465.81,465.81
428.48,428.48,428.48
659.17,659.174,810.6
586.15,586.146,828.01
53.05,53.049,795.14
1.40,0,798.66
402.19,427.354,802.89
556.72,571.404,803.66
302.87,313.357,467.08
52.26,0,466.73
448.42,454.711,531.99
506.05,506.05,506.05
366.53,370.72,370.72
337.89,346.28,346.28
337.89,346.28,346.28
313.45,321.84,321.84
291.10,297.39,297.39
268.75,272.94,272.94
252.33,260.72,260.72
256.53,260.72,260.72
260.72,260.72,260.72
260.72,200.876,260.72
272.94,272.94,272.94
295.29,297.39,297.39
347.79,347.79,347.79
150.81,152.911,311.02
0.00,0,309.13
0.00,0,272.46
0.00,0,223.57
0.00,0,255.83
0.00,0,298.46
0.00,0,317.06
0.00,0,282.46
28.49,28.4917,223.57
281.71,281.711,292.99
370.72,370.72,370.72
370.72,370.72,370.72
346.28,346.28,346.28
346.65,346.65,346.65
323.72,323.72,323.72
298.90,298.9,298.9
274.84,274.84,274.84
312.08,312.08,312.08
312.46,312.46,312.46
312.10,312.1,312.1
312.49,312.49,312.49
324.36,324.36,324.36
386.56,386.56,386.56
466.38,466.38,466.38
433.11,433.11,578.27
886.34,1033.16,1275.65
223.55,191.969,1238.9
1.81,0,1189.95
0.22,0,1224
0.43,40.7325,1216.81
147.94,196.178,1272.45
384.26,384.255,1272.55
698.85,698.847,1271.55
1209.13,1209.13,1336.12
1183.87,1183.87,1183.87
899.67,899.67,899.67
875.25,875.25,875.25
664.82,664.82,664.82
640.40,640.4,640.4
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
323.92,323.92,323.92
385.75,385.75,385.75
465.92,465.92,465.92
403.61,403.609,578.01
715.56,715.558,1275.52
307.68,307.678,1251.74
210.26,210.255,1263.97
0.55,0,1289.32
190.57,181.671,1259.53
1.92,0,1316.39
244.20,244.197,1312.95
638.13,640.101,1309.09
1217.50,1217.06,1368.77
1217.50,1217.06,1232.04
968.47,968.47,968.47
921.61,921.61,921.61
675.90,675.9,675.9
640.35,640.35,640.35
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.61,384.61,384.61
465.81,465.81,465.81
415.67,415.673,577.96
600.64,600.643,1275.48
277.80,277.798,1252.98
235.73,235.728,1282.55
305.52,305.514,1305.76
315.06,315.058,1266.43
667.93,667.927,1332.53
532.78,532.776,1331.26
949.92,951.9,1328.48
1217.50,1217.06,1381.65
1217.50,1217.06,1238.16
969.91,969.91,969.91
932.64,932.64,932.64
664.71,664.71,664.71
640.30,640.3,640.3
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.61,384.61,384.61
465.81,465.81,465.81
424.42,424.416,577.93
627.79,627.785,1275.47
273.86,273.863,1262.83
250.37,250.374,1267.12
105.03,52.3878,1314.35
330.36,330.358,1289.04
227.14,45.2052,1337.46
422.60,422.597,1305.88
913.96,913.963,1276.55
1217.50,1217.06,1333.01
1206.05,1206.05,1206.05
899.61,899.61,899.61
864.05,864.05,864.05
664.74,664.74,664.74
640.32,640.32,640.32
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.61,384.61,384.61
465.96,465.96,465.96
389.61,389.605,578
625.76,625.756,1275.53
243.76,243.756,1238.78
0.98,0,1189.86
0.00,0,1189.86
1.76,0,1210.94
18.65,0,1299.82
318.59,136.654,1296.49
639.74,624.316,1278.65
1034.01,1147.43,1337.94
1063.54,1032.23,1214.17
872.68,967.06,967.06
886.17,940.7,940.7
687.94,687.94,687.94
640.35,640.35,640.35
384.61,384.61,384.61
322.79,322.79,322.79
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
465.77,465.77,465.77
384.87,384.873,438.76
362.71,362.706,777.3
0.00,0,740.62
0.00,0,691.72
0.00,0,697.45
0.00,0,726.24
73.60,10.3928,728.66
108.57,119.06,379.93
106.30,120.985,355.33
386.92,397.403,442.1
445.23,453.62,453.62
353.94,370.72,370.72
327.40,346.28,346.28
327.40,346.28,346.28
321.84,321.84,321.84
278.51,297.39,297.39
256.16,272.94,272.94
241.84,260.72,260.72
241.84,260.72,260.72
241.84,78.7821,260.72
241.84,260.72,260.72
266.65,272.94,272.94
297.39,297.39,297.39
346.28,346.28,346.28
252.34,252.345,319.39
0.41,0,309.13
1.35,0,272.46
0.00,0,223.57
0.00,0,223.57
0.53,0,223.57
29.95,29.9538,223.57
85.51,85.5114,223.57
158.61,158.614,223.57
285.89,285.889,292.99
370.72,370.72,370.72
370.72,370.72,370.72
346.28,346.28,346.28
346.28,346.28,346.28
321.83,321.83,321.83
297.39,297.39,297.39
274.08,274.08,274.08
312.46,312.46,312.46
312.08,312.08,312.08
312.46,312.46,312.46
312.08,312.08,312.08
324.68,324.68,324.68
386.13,386.13,386.13
466.19,466.19,466.19
534.01,534.007,588.52
922.82,922.82,1275.59
455.91,455.912,1284.89
867.77,867.771,1270.25
875.18,875.18,1284.97
