load,pv_cf
551.3,0
880.77,0.0138
1064.99,0.0563
1813.45,0.1289
1802.3,0.1763
1775.03,0.2365
1783.25,0.2743
1709.05,0.3652
1762.25,0.4593
1768.94,0.5336
1765.17,0.3272
1818.27,0.207
1642.41,0.0796
1333.09,0.0457
1236.37,0.0049
1024.61,0
956.24,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
720.45,0.0113
855.16,0.0655
1610.74,0.2402
1612.49,0.4164
1584.46,0.5504
1602.59,0.6346
1543.29,0.6359
1611.79,0.6607
1619.9,0.614
1644.75,0.5211
1707.72,0.4018
1500.93,0.2464
1194.49,0.0777
1141.9,0.0149
989.83,0
958.89,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
763.67,0.0132
762.36,0.075
1121.76,0.2145
1098.56,0.4135
1059.99,0.5324
1074.2,0.6471
1095.85,0.7109
1112.23,0.6883
758.32,0.6901
739.59,0.5512
791.28,0.4275
719.37,0.2458
575.34,0.0665
521.03,0.0105
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
305.21,0.0124
410.73,0.0662
576.11,0.2226
428.27,0.4318
521.18,0.5394
401.81,0.6112
375.56,0.5466
404.6,0.6417
443.64,0.616
451.87,0.3721
548.5,0.3812
553.94,0.2355
588.09,0.0644
529.78,0.0163
385.71,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
694.09,0.0094
842.71,0.0642
1603.29,0.2064
1608.95,0.4017
1589.8,0.5178
1593.05,0.6669
1541.27,0.6103
1621.37,0.696
1646.52,0.5805
1654.49,0.4284
1721.96,0.3768
1554.63,0.2186
1266.13,0.0643
1215.58,0.0091
1057.1,0
1018.47,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
837.56,0.0091
988.87,0.0599
1734.97,0.0972
1741.01,0.3286
1706.84,0.2129
1709.88,0.5228
1641.01,0.5077
1706.34,0.6359
1709.95,0.7035
1722.22,0.5436
1779.02,0.3713
1596.49,0.2354
1303.86,0.0702
1246.77,0.0101
1064.8,0
1021.57,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
839.67,0.0116
1000.31,0.0616
1762.01,0.2145
1764.05,0.3856
1706.15,0.5312
1694.52,0.4554
1662.46,0.6229
1772.23,0.6612
1826.92,0.6095
1821.64,0.5142
1875.62,0.3569
1707.6,0.2153
1447.35,0.0669
1400.82,0.0129
1193.83,0
1157.61,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
908.02,0.0087
1036.69,0.0629
1835.14,0.2163
1871.26,0.376
1825.64,0.5139
1834.62,0.6288
1787.28,0.5809
1878.23,0.6985
1896.63,0.6355
1933.98,0.5177
2026.62,0.3832
1825.99,0.2228
1487.97,0.0669
1438.74,0.0096
1284.33,0
1229.39,0
434.04,0
706.31,0
379.81,0
414.27,0
310.56,0
363.68,0
489.13,0
418.56,0
877.17,0.0098
1027.92,0.0599
1797.63,0.227
1802.94,0.4142
1763.72,0.5592
1759.23,0.6401
1685.43,0.6626
1747.9,0.6262
1742,0.6115
1731.99,0.5431
1771.75,0.3628
1575.34,0.1728
1258.68,0.0588
1202.25,0.0085
1028.52,0
1005.46,0
384.61,0
400.87,0
516.18,0
282.25,0
260.72,0
260.72,0
272.94,0
297.39,0
759.64,0.011
765.89,0.0711
1135.43,0.1731
1119.93,0.2664
1081.81,0.3709
1087.54,0.48
1082.23,0.5823
1085.91,0.5656
726.66,0.4596
728.6,0.4464
844.44,0.339
788.34,0.1925
612.42,0.0645
539.72,0.0067
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
305.21,0.0098
454.07,0.0641
606.75,0.2398
559.56,0.4049
480.4,0.5366
487.39,0.6591
447.77,0.6465
489.92,0.5725
469.87,0.4856
495.08,0.3983
520.22,0.3352
575.92,0.2201
550.85,0.062
555.91,0.0103
412.25,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
656.91,0.0087
781.21,0.0656
1497.58,0.2466
1496.62,0.4298
1486.37,0.5798
1508.54,0.6563
1456.14,0.6878
1526.5,0.7205
1538.68,0.6233
1548.7,0.5274
1607.51,0.405
1437.06,0.2303
1152.67,0.0587
1102.42,0.0075
939.36,0
905.07,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
748.2,0.0117
929,0.0779
1660.74,0.0867
1659.75,0.1639
1630.87,0.1412
1645.32,0.2166
1600.25,0.3146
1678.11,0.2911
1699.73,0.6919
1708.05,0.2304
1751.87,0.135
1564.89,0.0974
1276.92,0.0501
1259.47,0.0109
1096.54,0
1059.08,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
755.93,0.0071
804.47,0.066
1511.39,0.235
1493.15,0.4298
1451.76,0.3155
1462.09,0.5861
1413.03,0.5719
1485.89,0.507
1496.51,0.6446
1505.54,0.5193
1560.29,0.3979
1381.19,0.2221
1097.45,0.0662
1067.2,0.005
894.64,0
863.4,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
656.42,0.0101
773.89,0.0673
1484.69,0.2371
1472.41,0.4345
1432.62,0.533
1439,0.6624
1393.25,0.6927
1462.94,0.6352
1472.28,0.5459
1480.7,0.4678
1539.75,0.3337
1360.17,0.1962
1077.22,0.0578
1057.48,0.0065
891.08,0
857.22,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
661.65,0.0088
779.19,0.07
1484.81,0.2389
1464.31,0.3933
1425,0.3521
1448.9,0.4391
1419.95,0.5304
1495.34,0.5246
1508.63,0.4361
1511.86,0.4132
1559.43,0.3418
1369.68,0.2132
1086.22,0.07
1073.84,0.0104
918.9,0
889.79,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
682.17,0.0081
641.73,0.0627
990.88,0.1517
960.03,0.3975
920.64,0.4923
932.47,0.6693
934.77,0.472
938.85,0.648
606.31,0.6356
598.1,0.3242
652.33,0.1836
601.18,0.0764
309.13,0.0348
305.22,0.0035
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
315.48,0.0009
309.13,0.021
309.13,0.0616
565.2,0.1669
607.5,0.2116
548.73,0.2704
613.01,0.1752
581.29,0.1868
605.71,0.156
572.39,0.1429
639.94,0.0955
641.58,0.0569
661.61,0.0266
572.17,0.0023
524.37,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
785.04,0.0038
895.45,0.0353
1597.45,0.126
1577.26,0.1224
1546.76,0.1488
1578.27,0.1671
1557.29,0.1927
1661.61,0.1705
1674.6,0.1581
1688,0.1504
1747.03,0.1098
1548.58,0.0655
1267.92,0.0288
1255.45,0.0023
1091.05,0
1055.91,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
819.44,0.0087
887.22,0.0451
1597.66,0.1057
1594.13,0.1685
1560.69,0.2396
1566.86,0.4531
1503.72,0.7211
1566.42,0.4887
1565.12,0.6196
1555.95,0.3609
1592.96,0.3761
1407.71,0.1549
1120.79,0.0546
1097.78,0.0029
908.48,0
871.2,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
661.98,0.0072
776.35,0.0677
1496.48,0.2449
1495.1,0.435
1464.33,0.5812
1471.81,0.6869
1419.23,0.6964
1490.91,0.682
1495.84,0.6541
1494.62,0.4792
1556.42,0.4019
1381.27,0.2165
1091.88,0.0507
1073.06,0.0049
890.46,0
857.85,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
688.54,0.0077
817.92,0.069
1557.6,0.2562
1575.56,0.4241
1550.42,0.5067
1574.95,0.6365
1525.61,0.7303
1597.32,0.6122
1611.31,0.5473
1621.73,0.5656
1692.87,0.4053
1520.72,0.2312
1237.41,0.0556
1214.56,0.0031
1018.32,0
970.28,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
703.46,0.0023
783.82,0.063
1504.28,0.1612
1536.38,0.3138
1535.33,0.4462
1564.19,0.5248
1508.68,0.6015
1573.1,0.6493
1579.41,0.6697
1572.88,0.5514
1610.54,0.3598
1417.36,0.1906
1130.81,0.0506
1124.27,0.0012
950.74,0
926.2,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
736.04,0.0022
696.14,0.0373
1046.96,0.0802
1023.21,0.186
988.03,0.1485
997.15,0.2424
1019.24,0.4852
1035.68,0.4099
705.92,0.3172
711.57,0.2746
749.87,0.1249
670.31,0.1031
309.13,0.0334
315.48,0
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
325.75,0.0014
309.13,0.0515
309.13,0.1217
272.46,0.1551
223.57,0.1725
223.57,0.4312
223.57,0.4152
387.17,0.4443
368.05,0.4853
223.57,0.472
494.23,0.3312
517.78,0.1268
459.19,0.0387
315.48,0.0022
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
325.75,0.0028
309.13,0.0573
458.53,0.1967
272.46,0.3787
223.57,0.5261
223.57,0.6249
275.31,0.6255
518.25,0.6431
463.16,0.5451
512.59,0.4524
495.61,0.3502
614.89,0.1644
565.64,0.0324
474.23,0
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
732.57,0
835.65,0.0367
1573.35,0.1229
1599.12,0.2244
1621.25,0.326
1663.14,0.4829
1599.86,0.3335
1647.68,0.2563
1641.6,0.3345
1635.73,0.1841
1650.47,0.1237
1443.72,0.0757
1141.87,0.0273
1117.5,0
907.41,0
859.43,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
668.52,0.0027
773.4,0.0195
1475.72,0.0921
1453.25,0.1652
1417.02,0.1217
1427.9,0.2535
1377.74,0.2716
1441.34,0.2655
1449.62,0.4027
1462.48,0.488
1525.1,0.3727
1342.19,0.1542
1058.63,0.041
1052.87,0
858.96,0
830.39,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
654.84,0.0013
768.75,0.0549
1474.06,0.1785
1458.27,0.3526
1441.93,0.5642
1460.96,0.6691
1418.92,0.7087
1493.86,0.6893
1511.17,0.5929
1518.22,0.551
1571.67,0.3872
1389.59,0.1947
1100.32,0.0412
1091.75,0
894.61,0
861.21,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
678.2,0.0008
790.32,0.0377
1520.32,0.0729
1537.21,0.1639
1532.75,0.2936
1557.87,0.4613
1502.55,0.4181
1581.61,0.4342
1606.4,0.3661
1630.94,0.2032
1695,0.1475
1504.08,0.1045
1201.18,0.0268
1172.26,0
969.33,0
933.19,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
723.98,0.0032
676.8,0.0702
1060.38,0.2611
1073.86,0.4449
1049.14,0.6151
1072.21,0.7011
1098.37,0.7336
1112.4,0.7229
769.14,0.6614
756.67,0.5353
795.17,0.3837
718.13,0.2059
558.77,0.0363
381.71,0
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
325.75,0.0024
309.13,0.0642
309.13,0.2392
272.46,0.4205
223.57,0.5617
223.57,0.6488
223.57,0.7214
223.57,0.732
460.7,0.6248
431.94,0.5249
495.28,0.3883
520.64,0.1781
427.48,0.0323
325.75,0
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
655.11,0
767.06,0.0233
1468.95,0.1179
1445.22,0.3556
1409.85,0.5658
1426.13,0.6521
1385.4,0.7129
1454.01,0.726
1466.3,0.638
1476.75,0.5168
1533.86,0.3791
1353.59,0.18
1071.82,0.0312
1076.73,0
875.46,0
847.83,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
663.98,0.0019
777.96,0.0633
1483.28,0.2451
1484.28,0.4432
1487.05,0.5992
1521.26,0.6935
1489.45,0.7373
1575.47,0.7292
1592.4,0.6671
1593.84,0.5538
1641.36,0.3859
1443.22,0.1885
1144.37,0.0335
1140.27,0
934.88,0
906.2,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
697.68,0.0018
785.6,0.0676
1519.76,0.2495
1561.42,0.4461
1566.29,0.5056
1592.46,0.6383
1542.6,0.6624
1619.05,0.6036
1635.22,0.606
1635.49,0.3734
1693.26,0.2557
1490.09,0.1485
1171.73,0.0247
1167.97,0
964.01,0
927.81,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
720.91,0
790.74,0.0261
1535.22,0.081
1584.87,0.1366
1592.05,0.1818
1626.18,0.2265
1573.23,0.2559
1631.57,0.1413
1632.82,0.2407
1636.3,0.236
1666.84,0.1614
1454.95,0.0875
1145.88,0.0208
1151.38,0
957.34,0
931.38,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
768.85,0.0011
867.81,0.0558
1598.7,0.2228
1607.33,0.4159
1592.61,0.5564
1607.03,0.489
1535.69,0.4884
1579.09,0.3951
1576.13,0.461
1590.74,0.455
1651.83,0.3637
1458.12,0.1402
1160.82,0.0221
1175.35,0
983.93,0
960.69,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
819.11,0.0004
780.37,0.0517
1131.16,0.211
1097.18,0.3958
1048.9,0.5472
1048.46,0.5782
1054.05,0.5962
1066.21,0.6435
738.22,0.5659
748,0.426
812.36,0.2927
750.38,0.1418
309.13,0.0184
336.01,0
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
336.01,0.0006
309.13,0.0686
309.13,0.2629
272.46,0.4329
223.57,0.5807
223.57,0.6504
484.29,0.6665
576.57,0.6299
531.05,0.4386
519.98,0.5304
448.27,0.3635
575.28,0.1903
532.77,0.0276
346.28,0
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
733.07,0
799.54,0.066
1523.24,0.2604
1561.19,0.457
1582.77,0.6112
1590.97,0.6784
1517.85,0.7152
1567.19,0.5161
1551,0.6597
1543.7,0.4628
1585.77,0.351
1398.22,0.1688
1125.34,0.0236
1143.47,0
927.39,0
897.23,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
705.72,0
785.71,0.0595
1504.53,0.2423
1527.43,0.4225
1517.84,0.609
1546.35,0.6838
1500.82,0.7514
1569.04,0.736
1579.91,0.6599
1584.17,0.5421
1636.83,0.3845
1454.2,0.1766
1156.15,0.0239
1160.45,0
940.33,0
905.42,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
709.23,0
791.51,0.0547
1521.26,0.2281
1554.45,0.4251
1555.46,0.5824
1583.22,0.6916
1525.09,0.7446
1585.09,0.739
1590.2,0.6695
1595.35,0.4893
1631.49,0.3367
1428.94,0.1467
1136.23,0.0156
1166.99,0
977.86,0
955.05,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
747.32,0
817.49,0.0289
1525.29,0.0764
1514.21,0.1172
1477.29,0.1062
1481.63,0.2496
1422.41,0.2888
1493.55,0.2349
1515.11,0.2171
1503.3,0.2019
1540.65,0.0864
1365.63,0.0675
1090.25,0.0182
1102.7,0
879.75,0
842.61,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
664.84,0
766.95,0.0185
1470.69,0.1033
1439.68,0.1648
1397.89,0.13
1408.08,0.2698
1358.24,0.2916
1419.39,0.2785
1422.09,0.2347
1414.47,0.1913
1459.04,0.1518
1290.86,0.0709
1022.64,0.014
1051.44,0
849.22,0
822.21,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
640.37,0
600,0.0634
969.42,0.2208
945.05,0.4483
905.95,0.6391
925.24,0.7416
935.53,0.7836
938.61,0.7656
603.71,0.6995
602.63,0.5713
650.34,0.3909
586.78,0.1772
309.13,0.0244
346.28,0
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
336.01,0
309.13,0.0631
309.13,0.1491
272.46,0.3918
223.57,0.5737
223.57,0.6925
266.46,0.7221
428.8,0.7097
388.38,0.6054
410.03,0.4854
442.6,0.3382
497.7,0.147
394.63,0.0218
346.28,0
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
682.59,0
780.86,0.0216
1487.12,0.0939
1459.86,0.1136
1415.98,0.1902
1427.89,0.3869
1389.31,0.5116
1458.18,0.6567
1469.51,0.4834
1470.39,0.2554
1527.94,0.2265
1352.82,0.0921
1094.02,0.0127
1102.59,0
892.48,0
855.64,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
733.33,0
856.25,0.0319
1570.07,0.1418
1548.7,0.3331
1515.81,0.3876
1560.81,0.5138
1550.87,0.5508
1631.19,0.5995
1612.97,0.57
1568.21,0.4065
1589.91,0.2988
1419.31,0.1147
1168.46,0.0192
1183.88,0
981.99,0
958.86,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
814.11,0
906.59,0.0216
1614.92,0.1756
1596.57,0.2708
1571.97,0.288
1590.35,0.4217
1545.07,0.4469
1624.58,0.5815
1641.35,0.42
1659.72,0.2715
1696.74,0.161
1476.63,0.1092
1223.09,0.0072
1245.06,0
1028.14,0
984.43,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
765.55,0
795.24,0.0108
1485.06,0.0987
1464.28,0.3044
1427.79,0.2297
1437.97,0.5215
1390.15,0.2033
1462.92,0.231
1472.99,0.2493
1466.3,0.2111
1512.46,0.1167
1325.33,0.0528
1052.9,0.0056
1067.73,0
865.17,0
838.39,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
680.42,0
772.54,0.0141
1471.24,0.0772
1437.02,0.1363
1394.52,0.2028
1402.62,0.2235
1350.06,0.2479
1410.09,0.2499
1415.78,0.2256
1417.74,0.2663
1467.58,0.0929
1295.67,0.0356
1046.24,0.0043
1067.7,0
864.38,0
836.46,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
693.42,0
636.75,0.0119
982.49,0.0716
946.21,0.1693
896.92,0.0966
895.64,0.2174
892.95,0.2389
891.19,0.2521
555.5,0.2645
557.09,0.1876
607.27,0.0707
545.49,0.0553
329.66,0.0113
346.28,0
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
346.28,0
309.13,0.0133
309.13,0.1539
272.46,0.3857
223.57,0.3697
223.57,0.6683
223.57,0.7055
223.57,0.6724
223.57,0.5762
223.57,0.3929
272.46,0.2642
309.13,0.0895
329.66,0.0109
346.28,0
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
724.44,0
845.25,0.0177
1553.61,0.0471
1530.86,0.099
1492.63,0.2271
1503.63,0.1852
1463.6,0.2468
1524.11,0.2631
1536.13,0.2007
1541.14,0.2168
1592.53,0.2599
1424.08,0.0397
1200.07,0.0051
1224.12,0
1032.97,0
1013.1,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
835.85,0
915.07,0.0125
1619.31,0.113
1611.16,0.1342
1595,0.1719
1617.34,0.3136
1552.43,0.3568
1608.24,0.3162
1609.35,0.2776
1606.58,0.1235
1651.24,0.1137
1450.02,0.0328
1172.25,0.0038
1164.7,0
950.37,0
918.78,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
738.74,0
794.91,0.0514
1492.87,0.2501
1485,0.3944
1466.77,0.5496
1487.98,0.5378
1439.6,0.7342
1506,0.7094
1512.69,0.5077
1510.5,0.4243
1555.2,0.2407
1362,0.1525
1084.9,0.0112
1081.81,0
874.8,0
846.52,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
680.34,0
773.04,0.0195
1471.69,0.1573
1440.51,0.2439
1398.15,0.2368
1405.28,0.4796
1355.21,0.5485
1416.99,0.5445
1418.77,0.3318
1419.15,0.3042
1466.74,0.3071
1291.94,0.1122
1052.19,0.0031
1065.8,0
865.15,0
838.52,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
664.34,0
766.61,0.0293
1443.32,0.1112
1428.47,0.2063
1390.36,0.3689
1407.76,0.5978
1366.04,0.5737
1433.46,0.5895
1439.65,0.6044
1435.78,0.3932
1480.91,0.3364
1302.07,0.1471
1065.28,0.0074
1065.26,0
862.97,0
837.38,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
679.56,0
637.59,0.0234
982.55,0.101
970.18,0.1843
955.36,0.5308
982.52,0.6672
1001.31,0.5861
1017.72,0.5846
686.72,0.5547
678.92,0.4979
719.04,0.2205
648.18,0.0802
339.93,0.0028
346.28,0
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
346.28,0
319.39,0.0302
309.13,0.2048
272.46,0.3879
223.57,0.5843
223.57,0.6668
223.57,0.7045
223.57,0.6985
223.57,0.5586
223.57,0.448
272.46,0.2691
309.13,0.0885
339.92,0.0006
346.28,0
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
346.28,0
319.39,0.0561
309.13,0.2564
272.46,0.4597
223.57,0.621
358.7,0.7156
446.33,0.7558
427.5,0.7434
445.37,0.6733
426.11,0.5376
388.48,0.3487
416.02,0.1323
339.92,0.0045
346.28,0
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
665.98,0
768.49,0.0481
1458.6,0.2429
1430.54,0.4535
1396.26,0.6116
1417.2,0.712
1377.48,0.7472
1441.22,0.7284
1448.31,0.5789
1445.91,0.3462
1494.09,0.0803
1310.23,0.0225
1068.07,0
1065.46,0
862.2,0
835.67,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
676.39,0
788.79,0.003
1476.48,0.044
1452.79,0.1474
1423.9,0.1543
1452.28,0.1938
1422.01,0.245
1499.43,0.1455
1511.72,0.2197
1510.96,0.1793
1560.79,0.0926
1375.24,0.0322
1119.12,0
1107.58,0
893.5,0
856.86,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
714.55,0
808,0.0518
1503.08,0.2514
1505.38,0.4488
1512.1,0.5181
1558.08,0.6364
1516.51,0.6416
1580.67,0.2429
1587.66,0.3836
1591.72,0.3408
1638.92,0.1901
1438.15,0.0389
1159.59,0
1132.2,0
910.1,0
871.01,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
695.21,0
790.04,0.052
1485.46,0.2543
1485.55,0.4339
1484.77,0.5624
1526.47,0.568
1492.35,0.6318
1574.67,0.4405
1589.22,0.5012
1583.18,0.4074
1623.36,0.2307
1436.16,0.0746
1209.97,0
1201.26,0
998.28,0
969.57,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
806.36,0
754.27,0.0189
1103.13,0.1763
1098.19,0.4307
1085.76,0.4932
1093.01,0.6817
1056.65,0.6396
1017.98,0.7733
631.56,0.6628
590.87,0.5138
619.47,0.3213
551.56,0.0978
350.19,0
346.28,0
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
346.28,0
319.39,0.0076
309.13,0.082
272.46,0.1555
223.57,0.3084
241.48,0.2875
416.73,0.3307
395.05,0.2269
417.24,0.4155
375.92,0.3304
340.44,0.2427
309.13,0.0757
350.19,0
346.28,0
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
351.74,0
370.41,0
352.11,0
414.67,0
628.13,0
746.17,0.0421
1428.98,0.1942
1411.9,0.4011
1381.9,0.5751
1388.37,0.6186
1340.57,0.6083
1396.25,0.6074
1402.38,0.5865
1404.25,0.4097
1457.81,0.2113
1290.25,0.0726
1073.15,0
1064.68,0
862.42,0
837.2,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
660.43,0
779.56,0.0235
1449.08,0.172
1427.73,0.3794
1384.83,0.5549
1389.31,0.6326
1345.45,0.6923
1401.01,0.6644
1393.57,0.5854
1388.59,0.4731
1429.97,0.259
1253.81,0.0569
1039.7,0
1032.7,0
830.39,0
803.48,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
626.85,0
708.04,0.0043
1386.69,0.0449
1391.2,0.1007
1356.86,0.2036
1366.16,0.1679
1321.8,0.2099
1381.07,0.1904
1387.13,0.1649
1387.45,0.1201
1434.02,0.0469
1258.61,0.027
1043.05,0
1035.36,0
832.82,0
806.33,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
642.29,0
768.56,0.0157
1447.94,0.1198
1416.83,0.3269
1373.54,0.4854
1383.39,0.7168
1348.05,0.6873
1419.05,0.6519
1430.94,0.6398
1432.05,0.5239
1479.06,0.3011
1297.96,0.1005
1079.08,0
1054.35,0
851.05,0
829.37,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
665.08,0
786.41,0.0394
1465.76,0.2221
1439.26,0.4405
1420.15,0.4893
1482.64,0.7388
1456.78,0.5799
1534.18,0.5066
1553.09,0.283
1563.18,0.3484
1614.96,0.2084
1436.65,0.0209
1223.05,0
1202.8,0
999.58,0
973.24,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
738.74,0
652.99,0.0145
976.8,0.066
940.14,0.1702
894.21,0.42
895,0.3641
898.1,0.1567
903.08,0.1846
565.19,0.3092
560.26,0.2038
602.73,0.1436
531.5,0.0394
360.46,0
346.28,0
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
346.28,0
329.66,0.044
309.13,0.167
272.46,0.3607
223.57,0.4684
223.57,0.6711
223.57,0.664
387.67,0.5701
292.48,0.4448
223.57,0.4216
272.46,0.2623
309.13,0.0775
360.46,0
346.28,0
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
